"source_provider","provider_dataset_id","query_term","title","authors","abstract","source_subjects","field_of_science","storage_size","candidate_score","candidate_keep","candidate_rationale","doi","paper_url","data_links","fetch_chunk","query_source"
"scientific_data","10.1038/s41597-020-00779-6","2021-01","Gridded fossil CO2 emissions and related O2 combustion consistent with national inventories 1959–2018","Matthew W. Jones; Robbie M. Andrew; Glen P. Peters; Greet Janssens-Maenhout; Anthony J. De-Gol; Philippe Ciais; Prabir K. Patra; Frederic Chevallier; Corinne Le Quéré","<jats:title>Abstract</jats:title><jats:p>Quantification of CO<jats:sub>2</jats:sub> fluxes at the Earth’s surface is required to evaluate the causes and drivers of observed increases in atmospheric CO<jats:sub>2</jats:sub> concentrations. Atmospheric inversion models disaggregate observed variations in atmospheric CO<jats:sub>2</jats:sub> concentration to variability in CO<jats:sub>2</jats:sub> emissions and sinks. They require prior constraints fossil CO<jats:sub>2</jats:sub> emissions. Here we describe GCP-GridFED (version 2019.1), a gridded fossil emissions dataset that is consistent with the national CO<jats:sub>2</jats:sub> emissions reported by the Global Carbon Project (GCP). GCP-GridFEDv2019.1 provides monthly fossil CO<jats:sub>2</jats:sub> emissions estimates for the period 1959–2018 at a spatial resolution of 0.1°. Estimates are provided separately for oil, coal and natural gas, for mixed international bunker fuels, and for the calcination of limestone during cement production. GCP-GridFED also includes gridded estimates of O<jats:sub>2</jats:sub> uptake based on oxidative ratios for oil, coal and natural gas. It will be updated annually and made available for atmospheric inversions contributing to GCP global carbon budget assessments, thus aligning the prior constraints on top-down fossil CO<jats:sub>2</jats:sub> emissions with the bottom-up estimates compiled by the GCP.</jats:p>",,,,-8,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=1","10.1038/s41597-020-00779-6","https://doi.org/10.1038/s41597-020-00779-6","10.5281/zenodo.3958283, 10.5281/zenodo.4277267","2021-01","crossref"
"scientific_data","10.1038/s41597-021-00801-5","2021-01","Optical motion capture dataset of selected techniques in beginner and advanced Kyokushin karate athletes","Agnieszka Szczęsna; Monika Błaszczyszyn; Magdalena Pawlyta","<jats:title>Abstract</jats:title><jats:p>Human motion capture is commonly used in various fields, including sport, to analyze, understand, and synthesize kinematic and kinetic data. Specialized computer vision and marker-based optical motion capture techniques constitute the gold-standard for accurate and robust human motion capture. The dataset presented consists of recordings of 37 Kyokushin karate athletes of different ages (children, young people, and adults) and skill levels (from 4th dan to 9th kyu) executing the following techniques: reverse lunge punch (<jats:italic>Gyaku-Zuki</jats:italic>), front kick (<jats:italic>Mae-Geri</jats:italic>), roundhouse kick (<jats:italic>Mawashi-Geri</jats:italic>), and spinning back kick (<jats:italic>Ushiro-Mawashi-Geri</jats:italic>). Each technique was performed approximately three times per recording (i.e., to create a single data file), and under three conditions where participants kicked or punched (i) in the air, (ii) a training shield, or (iii) an opponent. Each participant undertook a minimum of two trials per condition. The data presented was captured using a Vicon optical motion capture system with Plug-In Gait software. Three dimensional trajectories of 39 reflective markers were recorded. The resultant dataset contains a total of 1,411 recordings, with 3,229 single kicks and punches. The recordings are available in C3D file format. The dataset provides the opportunity for kinematic analysis of different combat sport techniques in attacking and defensive situations.</jats:p>",,,,5,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=1; exclude_hits=0","10.1038/s41597-021-00801-5","https://doi.org/10.1038/s41597-021-00801-5",,"2021-01","crossref"
"scientific_data","10.1038/s41597-021-00819-9","2021-01","A new vector-based global river network dataset accounting for variable drainage density","Peirong Lin; Ming Pan; Eric F. Wood; Dai Yamazaki; George H. Allen","<jats:title>Abstract</jats:title><jats:p>Spatial variability of river network drainage density (<jats:italic>D</jats:italic><jats:sub><jats:italic>d</jats:italic></jats:sub>) is a key feature of river systems, yet few existing global hydrography datasets have properly accounted for it. Here, we present a new vector-based global hydrography that reasonably estimates the spatial variability of<jats:italic>D</jats:italic><jats:sub><jats:italic>d</jats:italic></jats:sub>worldwide. It is built by delineating channels from the latest 90-m Multi-Error-Removed Improved Terrain (MERIT) digital elevation model and flow direction/accumulation. A machine learning approach is developed to estimate<jats:italic>D</jats:italic><jats:sub><jats:italic>d</jats:italic></jats:sub>based on the global watershed-level climatic, topographic, hydrologic, and geologic conditions, where relationships between hydroclimate factors and<jats:italic>D</jats:italic><jats:sub><jats:italic>d</jats:italic></jats:sub>are trained using the high-quality National Hydrography Dataset Plus (NHDPlusV2) data. By benchmarking our dataset against HydroSHEDS and several regional hydrography datasets, we show the new river flowlines are in much better agreement with Landsat-derived centerlines, and improved<jats:italic>D</jats:italic><jats:sub><jats:italic>d</jats:italic></jats:sub>patterns of river networks (totaling ~75 million kilometers in length) are obtained. Basins and estimates of intermittent stream fraction are also delineated to support water resources management. This new dataset (MERIT Hydro–Vector) should enable full global modeling of river system processes at fine spatial resolutions.</jats:p>",,,,3,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-021-00819-9","https://doi.org/10.1038/s41597-021-00819-9",,"2021-01","crossref"
"scientific_data","10.1038/s41597-020-00792-9","2021-01","A gridded establishment dataset as a proxy for economic activity in China","Lei Dong; Xiaohui Yuan; Meng Li; Carlo Ratti; Yu Liu","<jats:title>Abstract</jats:title><jats:p>Measuring the geographical distribution of economic activity plays a key role in scientific research and policymaking. However, previous studies and data on economic activity either have a coarse spatial resolution or cover a limited time span, and the high-resolution characteristics of socioeconomic dynamics are largely unknown. Here, we construct a dataset on the economic activity of mainland China, the gridded establishment dataset (GED), which measures the volume of establishments at a 0.01° latitude by 0.01° longitude scale. Specifically, our dataset captures the geographically based opening and closing of approximately 25.5 million firms that registered in mainland China over the period 2005–2015. The characteristics of fine granularity and long-term observability give the GED a high application value. The dataset not only allows us to quantify the spatiotemporal patterns of the establishments, urban vibrancy, and socioeconomic activity, but also helps us uncover the fundamental principles underlying the dynamics of industrial and economic development.</jats:p>",,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-020-00792-9","https://doi.org/10.1038/s41597-020-00792-9",,"2021-01","crossref"
"scientific_data","10.1038/s41597-021-00802-4","2021-01","A comprehensive database of active and potentially-active continental faults in Chile at 1:25,000 scale","Valentina Maldonado; Martín Contreras; Daniel Melnick","<jats:title>Abstract</jats:title><jats:p>In seismically-active regions, mapping active and potentially-active faults is the first step to assess seismic hazards and site selection for paleoseismic studies that will estimate recurrence rates. Here, we present a comprehensive database of active and potentially-active continental faults in Chile based on existing studies and new mapping at 1:25,000 scale using geologic and geomorphic criteria and digital elevation models derived from TanDEM-X and LiDAR data. The database includes 958 fault strands grouped into 17 fault systems and classified based on activity (81 proved, 589 probable, 288 possible). The database is a contribution to the world compilation of active faults with applications among others in seismic hazard assessments, territorial planning, paleoseismology, geodynamics, landscape evolution processes, geothermal exploration, and in the study of feedbacks between continental deformation and the plate-boundary seismic cycle along subduction zones.</jats:p>",,,,5,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=1; exclude_hits=0","10.1038/s41597-021-00802-4","https://doi.org/10.1038/s41597-021-00802-4",,"2021-01","crossref"
"scientific_data","10.1038/s41597-021-00821-1","2021-01","HD-EEG for tracking sub-second brain dynamics during cognitive tasks","A. Mheich; O. Dufor; S. Yassine; A. Kabbara; A. Biraben; F. Wendling; M. Hassan","<jats:title>Abstract</jats:title><jats:p>This work provides the community with high-density Electroencephalography (HD-EEG, 256 channels) datasets collected during task-free and task-related paradigms. It includes forty-three healthy participants performing visual naming and spelling tasks, visual and auditory naming tasks and a visual working memory task in addition to resting state. The HD-EEG data are furnished in the Brain Imaging Data Structure (BIDS) format. These datasets can be used to (i) track brain networks dynamics and their rapid reconfigurations at sub-second time scale in different conditions, (naming/spelling/rest) and modalities, (auditory/visual) and compare them to each other, (ii) validate several parameters involved in the methods used to estimate cortical brain networks through scalp EEG, such as the open question of optimal number of channels and number of regions of interest and (iii) allow the reproducibility of results obtained so far using HD-EEG. We hope that delivering these datasets will lead to the development of new methods that can be used to estimate brain cortical networks and to better understand the general functioning of the brain during rest and task. Data are freely available from <jats:ext-link xmlns:xlink=""http://www.w3.org/1999/xlink"" ext-link-type=""uri"" xlink:href=""https://openneuro.org"">https://openneuro.org</jats:ext-link>.</jats:p>",,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-021-00821-1","https://doi.org/10.1038/s41597-021-00821-1",,"2021-01","crossref"
"scientific_data","10.1038/s41597-021-00811-3","2021-01","A non-invasive multimodal foetal ECG–Doppler dataset for antenatal cardiology research","Eleonora Sulas; Monica Urru; Roberto Tumbarello; Luigi Raffo; Reza Sameni; Danilo Pani","<jats:title>Abstract</jats:title><jats:p>Non-invasive foetal electrocardiography (fECG) continues to be an open topic for research. The development of standard algorithms for the extraction of the fECG from the maternal electrophysiological interference is limited by the lack of publicly available reference datasets that could be used to benchmark different algorithms while providing a ground truth for foetal heart activity when an invasive scalp lead is unavailable. In this work, we present the Non-Invasive Multimodal Foetal ECG-Doppler Dataset for Antenatal Cardiology Research (NInFEA), the first open-access multimodal early-pregnancy dataset in the field that features simultaneous non-invasive electrophysiological recordings and foetal pulsed-wave Doppler (PWD). The dataset is mainly conceived for researchers working on fECG signal processing algorithms. The dataset includes 60 entries from 39 pregnant women, between the 21<jats:sup>st</jats:sup> and 27<jats:sup>th</jats:sup> week of gestation. Each dataset entry comprises 27 electrophysiological channels (2048 Hz, 22 bits), a maternal respiration signal, synchronised foetal trans-abdominal PWD and clinical annotations provided by expert clinicians during signal acquisition. MATLAB snippets for data processing are also provided.</jats:p>",,,,-16,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=2","10.1038/s41597-021-00811-3","https://doi.org/10.1038/s41597-021-00811-3",,"2021-01","crossref"
"scientific_data","10.1038/s41597-020-00789-4","2021-01","A dataset of EEG and EOG from an auditory EOG-based communication system for patients in locked-in state","Andres Jaramillo-Gonzalez; Shizhe Wu; Alessandro Tonin; Aygul Rana; Majid Khalili Ardali; Niels Birbaumer; Ujwal Chaudhary","<jats:title>Abstract</jats:title><jats:p>The dataset presented here contains recordings of electroencephalogram (EEG) and electrooculogram (EOG) from four advanced locked-in state (LIS) patients suffering from ALS (amyotrophic lateral sclerosis). These patients could no longer use commercial eye-trackers, but they could still move their eyes and used the remnant oculomotor activity to select letters to form words and sentences using a novel auditory communication system. Data were recorded from four patients during a variable range of visits (from 2 to 10), each visit comprised of 3.22 ± 1.21 days and consisted of 5.57 ± 2.61 sessions recorded per day. The patients performed a succession of different sessions, namely, Training, Feedback, Copy spelling, and Free spelling. The dataset provides an insight into the progression of ALS and presents a valuable opportunity to design and improve assistive and alternative communication technologies and brain-computer interfaces. It might also help redefine the course of progression in ALS, thereby improving clinical judgement and treatment.</jats:p>",,,,-11,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=1; exclude_hits=2","10.1038/s41597-020-00789-4","https://doi.org/10.1038/s41597-020-00789-4","10.5281/zenodo.4002038, 10.5281/zenodo.4286416","2021-01","crossref"
"scientific_data","10.1038/s41597-020-00787-6","2021-01","Addendum: A dataset mapping the potential biophysical effects of vegetation cover change","Gregory Duveiller; Josh Hooker; Alessandro Cescatti",,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-020-00787-6","https://doi.org/10.1038/s41597-020-00787-6","10.5281/zenodo.4293904","2021-01","crossref"
"scientific_data","10.1038/s41597-020-00785-8","2021-01","Sounding out life in the deep using acoustic data from ships of opportunity","K. Haris; Rudy J. Kloser; Tim E. Ryan; Ryan A. Downie; Gordon Keith; Amy W. Nau","<jats:title>Abstract</jats:title><jats:p>Shedding light on the distribution and ecosystem function of mesopelagic communities in the twilight zone (~200–1000 m depth) of global oceans can bridge the gap in estimates of species biomass, trophic linkages, and carbon sequestration role. Ocean basin-scale bioacoustic data from ships of opportunity programs are increasingly improving this situation by providing spatio-temporal calibrated acoustic snapshots of mesopelagic communities that can mutually complement established global ecosystem, carbon, and biogeochemical models. This data descriptor provides an overview of such bioacoustic data from Australia’s Integrated Marine Observing System (IMOS) Ships of Opportunity (SOOP) Bioacoustics sub-Facility. Until 30 September 2020, more than 600,000 km of data from 22 platforms were processed and made available to a publicly accessible Australian Ocean Data Network (AODN) Portal. Approximately 67% of total data holdings were collected by 13 commercial fishing vessels, fostering collaborations between researchers and ocean industry. IMOS Bioacoustics sub-Facility offers the prospect of acquiring new data, improved insights, and delving into new research challenges for investigating status and trend of mesopelagic ecosystems.</jats:p>",,,,-13,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=2","10.1038/s41597-020-00785-8","https://doi.org/10.1038/s41597-020-00785-8",,"2021-01","crossref"
"scientific_data","10.1038/s41597-020-00781-y","2021-01","Multimodal pathophysiological dataset of gradual cerebral ischemia in a cohort of juvenile pigs","Martin G. Frasch; Bernd Walter; Christophe L. Herry; Reinhard Bauer","<jats:title>Abstract</jats:title><jats:p>Ischemic brain injuries are frequent and difficult to detect reliably or early. We present the multi-modal data set containing cardiovascular (blood pressure, blood flow, electrocardiogram) and brain electrical activities to derive electroencephalogram (EEG) biomarkers of corticothalamic communication under normal, sedation, and hypoxic/ischemic conditions with ensuing recovery. We provide technical validation using EEGLAB. We also delineate the corresponding changes in the electrocardiogram (ECG)-derived heart rate variability (HRV) with the potential for future in-depth analyses of joint EEG-ECG dynamics. We review an open-source methodology to derive signatures of coupling between the ECoG and electrothalamogram (EThG) signals contained in the presented data set to better characterize the dynamics of thalamocortical communication during these clinically relevant states. The data set is presented in full band sampled at 2000 Hz, so the additional potential exists for insights from the full-band EEG and high-frequency oscillations under the bespoke experimental conditions. Future studies on the dataset may contribute to the development of new brain monitoring technologies, which will facilitate the prevention of neurological injuries.</jats:p>",,,,-6,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=1; exclude_hits=1","10.1038/s41597-020-00781-y","https://doi.org/10.1038/s41597-020-00781-y","10.6084/m9.figshare.7834442","2021-01","crossref"
"scientific_data","10.1038/s41597-021-00800-6","2021-01","A complete dietary review of Japanese birds with special focus on molluscs","Yuta Morii; Munehiro Kitazawa; Theodore E. Squires; Megumi Watanabe; Yoshiaki Watanabe; Takumi Saito; Daishi Yamazaki; Akitomo Uchida; Yoshiyasu Machida","<jats:title>Abstract</jats:title><jats:p>Birds often hold important positions in the food webs of ecosystems. As a result, interactions between birds and their prey have attracted attention not only in ecology, but also in fields like agriculture and conservation. Avian food resources are well researched in Japan, however there is no database critically reviewing molluscs as a food resource for birds. Here, we present a new database reviewing dietary information for all Japanese bird species. In addition to addressing general diet categories and specific food habits for each bird, we include detailed data on the molluscan prey observed for all species that consume them. The information within this database was collected through intense literary review to provide a complete look at bird species historically present around the country. We also include new information on snail species found in the upper digestive tract of harvested wild birds. This database is publicly available in the Zenodo repository. The information should aid research around the Japanese archipelago, especially projects involving birds or molluscs.</jats:p>",,,,-13,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=2","10.1038/s41597-021-00800-6","https://doi.org/10.1038/s41597-021-00800-6","10.5281/zenodo.4293296","2021-01","crossref"
"scientific_data","10.1038/s41597-021-00798-x","2021-01","A database framework for rapid screening of structure-function relationships in PFAS chemistry","An Su; Krishna Rajan","<jats:title>Abstract</jats:title>
                  <jats:p>This paper describes a database framework that enables one to rapidly explore systematics in structure-function relationships associated with new and emerging PFAS chemistries. The data framework maps high dimensional information associated with the SMILES approach of encoding molecular structure with functionality data including bioactivity and physicochemical property. This ‘PFAS-Map’ is a 3-dimensional unsupervised visualization tool that can automatically classify new PFAS chemistries based on current PFAS classification criteria. We provide examples on how the PFAS-Map can be utilized, including the prediction and estimation of yet unmeasured fundamental physical properties of PFAS chemistries, uncovering hierarchical characteristics in existing classification schemes, and the fusion of data from diverse sources.</jats:p>",,,,5,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=1; exclude_hits=0","10.1038/s41597-021-00798-x","https://doi.org/10.1038/s41597-021-00798-x",,"2021-01","crossref"
"scientific_data","10.1038/s41597-020-00786-7","2021-01","Local sea level trends, accelerations and uncertainties over 1993–2019","Pierre Prandi; Benoit Meyssignac; Michaël Ablain; Giorgio Spada; Aurélien Ribes; Jérôme Benveniste","<jats:title>Abstract</jats:title><jats:p>Satellite altimetry missions provide a quasi-global synoptic view of sea level variations over more than 25 years and provide regional sea level (SL) indicators such as trends and accelerations. Estimating realistic uncertainties on these quantities is crucial to address current climate science questions. While uncertainty estimates are available for the global mean sea level (GMSL), information is not available at local scales so far. We estimate a local satellite altimetry error budget and use it to derive local error variance-covariance matrices, and estimate confidence intervals on trends and accelerations at the 90% confidence level. Over 1993–2019, we find that the average local sea level trend uncertainty is 0.83 <jats:italic>mm</jats:italic>.<jats:italic>yr</jats:italic><jats:sup>−1</jats:sup> with values ranging from 0.78 to 1.22 <jats:italic>mm</jats:italic>.<jats:italic>yr</jats:italic><jats:sup>−1</jats:sup>. For accelerations, uncertainties range from 0.057 to 0.12 <jats:italic>mm</jats:italic>.<jats:italic>yr</jats:italic><jats:sup>−1</jats:sup>, with a mean value of 0.062. We also perform a sensitivity study to investigate a range of plausible error budgets. Local error levels, error variance-covariance matrices, SL trends and accelerations, along with corresponding uncertainties are provided.</jats:p>",,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-020-00786-7","https://doi.org/10.1038/s41597-020-00786-7",,"2021-01","crossref"
"scientific_data","10.1038/s41597-020-00795-6","2021-01","The traded water footprint of global energy from 2010 to 2018","Christopher M. Chini; Rebecca A. M. Peer","<jats:title>Abstract</jats:title><jats:p>The energy-water nexus describes the requirement of water-for-energy and energy-for-water. The consumption of water in the production and generation of energy resources is also deemed virtual water. Pairing the virtual water estimates for energy with international trade data creates a virtual water trade network, facilitating analysis of global water resources management. In this database, we identify the virtual water footprints for the trade of eleven different energy commodities including fossil fuels, biomass, and electricity. Additionally, we provide the necessary scripts for downloading and pairing trade data with the virtual water footprints to create a virtual water trade network. The resulting database contains country-to-country virtual water trade from 2010–2018, broken down by commodity. The purpose of this data descriptor is to provide detailed methods and validation of the dataset beyond the complementary research publication. The resulting database provides opportunities to understand global energy-related water demands and advance future global water resources research.</jats:p>",,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-020-00795-6","https://doi.org/10.1038/s41597-020-00795-6","10.5281/zenodo.3891722","2021-01","crossref"
"scientific_data","10.1038/s41597-020-00784-9","2021-01","COVIDiSTRESS Global Survey dataset on psychological and behavioural consequences of the COVID-19 outbreak","Yuki Yamada; Dominik-Borna Ćepulić; Tao Coll-Martín; Stéphane Debove; Guillaume Gautreau; Hyemin Han; Jesper Rasmussen; Thao P. Tran; Giovanni A. Travaglino; Angélique M. Blackburn; Loïs Boullu; Mila Bujić; Grace Byrne; Marjolein C. J. Caniëls; Ivan Flis; Marta Kowal; Nikolay R. Rachev; Vicenta Reynoso-Alcántara; Oulmann Zerhouni; Oli Ahmed; Rizwana Amin; Sibele Aquino; João Carlos Areias; John Jamir Benzon R. Aruta; Dastan Bamwesigye; Jozef Bavolar; Andrew R. Bender; Pratik Bhandari; Tuba Bircan; Huseyin Cakal; Tereza Capelos; Jiří Čeněk; Brendan Ch’ng; Fang-Yu Chen; Stavroula Chrona; Carlos C. Contreras-Ibáñez; Pablo Sebastián Correa; Irene Cristofori; Wilson Cyrus-Lai; Guillermo Delgado-Garcia; Eliane Deschrijver; Carlos Díaz; İlknur Dilekler; Vilius Dranseika; Dmitrii Dubrov; Kristina Eichel; Eda Ermagan-Caglar; Rebekah Gelpí; Rubén Flores González; Amanda Griffin; Moh Abdul Hakim; Krzysztof Hanusz; Yuen Wan Ho; Dayana Hristova; Barbora Hubena; Keiko Ihaya; Gozde Ikizer; Md. Nurul Islam; Alma Jeftic; Shruti Jha; Fernanda Pérez-Gay Juárez; Pavol Kacmar; Kalina Kalinova; Phillip S. Kavanagh; Mehmet Kosa; Karolina Koszałkowska; Raisa Kumaga; David Lacko; Yookyung Lee; Antonio G. Lentoor; Gabriel A. De Leon; Shiang-Yi Lin; Samuel Lins; Claudio Rafael Castro López; Agnieszka E. Lys; Samkelisiwe Mahlungulu; Tsvetelina Makaveeva; Salomé Mamede; Silvia Mari; Tiago A. Marot; Liz Martinez; Dar Meshi; Débora Jeanette Mola; Sara Morales-Izquierdo; Arian Musliu; Priyanka A. Naidu; Arooj Najmussaqib; Jean C. Natividade; Steve Nebel; Jana Nezkusilova; Irina Nikolova; Manuel Ninaus; Valdas Noreika; María Victoria Ortiz; Daphna Hausman Ozery; Daniel Pankowski; Tiziana Pennato; Martin Pírko; Lotte Pummerer; Cecilia Reyna; Eugenia Romano; Hafize Sahin; Aybegum Memisoglu Sanli; Gülden Sayılan; Alessia Scarpaci; Cristina Sechi; Maor Shani; Aya Shata; Pilleriin Sikka; Nidhi Sinha; Sabrina Stöckli; Anna Studzinska; Emilija Sungailaite; Zea Szebeni; Benjamin Tag; Mihaela Taranu; Franco Tisocco; Jarno Tuominen; Fidan Turk; Muhammad Kamal Uddin; Ena Uzelac; Sara Vestergren; Roosevelt Vilar; Austin Horng-En Wang; J. Noël West; Charles K. S. Wu; Teodora Yaneva; Yao-Yuan Yeh; Andreas Lieberoth","<jats:title>Abstract</jats:title>
                  <jats:p>This N = 173,426 social science dataset was collected through the collaborative COVIDiSTRESS Global Survey – an open science effort to improve understanding of the human experiences of the 2020 COVID-19 pandemic between 30th March and 30th May, 2020. The dataset allows a cross-cultural study of psychological and behavioural responses to the Coronavirus pandemic and associated government measures like cancellation of public functions and stay at home orders implemented in many countries. The dataset contains demographic background variables as well as measures of Asian Disease Problem, perceived stress (PSS-10), availability of social provisions (SPS-10), trust in various authorities, trust in governmental measures to contain the virus (OECD trust), personality traits (BFF-15), information behaviours, agreement with the level of government intervention, and compliance with preventive measures, along with a rich pool of exploratory variables and written experiences. A global consortium from 39 countries and regions worked together to build and translate a survey with variables of shared interests, and recruited participants in 47 languages and dialects. Raw plus cleaned data and dynamic visualizations are available.</jats:p>",,,,-8,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=1","10.1038/s41597-020-00784-9","https://doi.org/10.1038/s41597-020-00784-9",,"2021-01","crossref"
"scientific_data","10.1038/s41597-021-00813-1","2021-01","High-pH reversed-phase fractionated neural retina proteome of normal growing C57BL/6 mouse","Ying Hon Sze; Qian Zhao; Jimmy Ka Wai Cheung; King Kit Li; Dennis Yan Yin Tse; Chi Ho To; Thomas Chuen Lam","<jats:title>Abstract</jats:title><jats:p>The retina is a key sensory tissue composed of multiple layers of cell populations that work coherently to process and decode visual information. Mass spectrometry-based proteomics approach has allowed high-throughput, untargeted protein identification, demonstrating the presence of these proteins in the retina and their involvement in biological signalling cascades. The comprehensive wild-type mouse retina proteome was prepared using a novel sample preparation approach, the suspension trapping (S-Trap) filter, and further fractionated with high-pH reversed phase chromatography involving a total of 28 injections. This data-dependent acquisition (DDA) approach using a Sciex TripleTOF 6600 mass spectrometer identified a total of 7,122 unique proteins (1% FDR), and generated a spectral library of 5,950 proteins in the normal C57BL/6 mouse retina. Data-independent acquisition (DIA) approach relies on a large and high-quality spectral library to analyse chromatograms, this spectral library would enable access to SWATH-MS acquisition to provide unbiased, multiplexed, and quantification of proteins in the mouse retina, acting as the most extensive reference library to investigate retinal diseases using the C57BL/6 mouse model.</jats:p>",,,,-8,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=1","10.1038/s41597-021-00813-1","https://doi.org/10.1038/s41597-021-00813-1",,"2021-01","crossref"
"scientific_data","10.1038/s41597-021-00803-3","2021-01","Fast micro-computed tomography data of solute transport in porous media with different heterogeneity levels","Stefanie Van Offenwert; Veerle Cnudde; Marijn Boone; Tom Bultreys","<jats:title>Abstract</jats:title><jats:p>Solute transport processes are influenced by pore-scale heterogeneity. To study this, transient micron-scale solute concentration fields were imaged by fast laboratory-based X-ray micro-computed tomography. We performed tracer injection experiments in three types of porous material with increasing levels of heterogeneity (sintered glass, Bentheimer sandstone and Savonnières limestone). Different Peclet numbers were used during the experiments. For each sample and Peclet number, datasets of 40 to 74 3D images were acquired by continuous scanning with a voxel size of 13.4 to 14.6 µm and a temporal resolution of 15 to 12 seconds. To determine the measurement uncertainty on the obtained concentration fields, we performed calibration experiments under similar circumstances (temporal resolution of 12 seconds and voxel size of 13.0 µm). Here, we provide a systematic description of the data acquisition and processing and make all data, a total of 464 tomograms, publicly available. The combined dataset offers new opportunities to study the influence of pore-scale heterogeneity on solute transport, and to validate pore-scale simulations of this process in increasingly complex samples.</jats:p>",,,,-1,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=2; exclude_hits=1","10.1038/s41597-021-00803-3","https://doi.org/10.1038/s41597-021-00803-3",,"2021-01","crossref"
"scientific_data","10.1038/s41597-021-00828-8","2021-01","Nelumbo genome database, an integrative resource for gene expression and variants of Nelumbo nucifera","Hui Li; Xingyu Yang; Yue Zhang; Zhiyan Gao; Yuting Liang; Jinming Chen; Tao Shi","<jats:title>Abstract</jats:title><jats:p>Sacred lotus (<jats:italic>Nelumbo nucifera</jats:italic>, or lotus) is one of the most widely grown aquatic plant species with important uses, such as in water gardening and in vegetable and herbal medicine. A public genomic database of lotus would facilitate studies of lotus and other aquatic plant species. Here, we constructed an integrative database: the Nelumbo Genome Database (NGD, <jats:ext-link xmlns:xlink=""http://www.w3.org/1999/xlink"" ext-link-type=""uri"" xlink:href=""http://nelumbo.biocloud.net"">http://nelumbo.biocloud.net</jats:ext-link>). This database is a collection of the most updated lotus genome assembly and contains information on both gene expression in different tissues and coexpression networks. In the NGD, we also integrated genetic variants and key traits from our 62 newly sequenced lotus cultivars and 26 previously reported cultivars, which are valuable for lotus germplasm studies. As applications including BLAST, BLAT, Primer, Annotation Search, Variant and Trait Search are deployed, users can perform sequence analyses and gene searches via the NGD. Overall, the valuable genomic resources provided in the NGD will facilitate future studies on population genetics and molecular breeding of lotus.</jats:p>",,,,-21,FALSE,"plant_hits=3; trait_hits=0; measurement_hits=1; exclude_hits=4","10.1038/s41597-021-00828-8","https://doi.org/10.1038/s41597-021-00828-8",,"2021-01","crossref"
