"scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","source_citation","project_pi","verbatim_family","verbatim_scientific_name","name_submitted","family_matched","name_matched","name_matched_author","higher_plant_group","tnrs_warning","matched_taxonomic_status","scrubbed_taxonomic_status","scrubbed_family","scrubbed_genus","scrubbed_specific_epithet","scrubbed_taxon_name_no_author","scrubbed_taxon_canonical","scrubbed_author","scrubbed_taxon_name_with_author","scrubbed_species_binomial_with_morphospecies","access","id"
"Pinus ponderosa","whole plant height","13.4112","m",NA,45.539729,-109.075227,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24060324
"Pinus ponderosa","whole plant height","7.62","m",NA,46.386846,-107.466297,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24060467
"Pinus ponderosa","whole plant height","5.4864","m",NA,42.383871,-120.841638,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24071254
"Pinus ponderosa","whole plant height","20.7264","m",NA,47.447929,-117.498181,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24089537
"Pinus ponderosa","whole plant height","12.8016","m",NA,34.430143,-111.006848,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24104197
"Pinus ponderosa","whole plant height","9.144","m",NA,39.843391,-121.017139,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24105076
"Pinus ponderosa","whole plant height","7.62","m",NA,42.286674,-120.850273,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24140039
"Pinus ponderosa","whole plant height","35.6616","m",NA,39.408249,-120.972653,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24173385
"Pinus ponderosa","whole plant height","44.5008","m",NA,38.25652,-120.016447,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24173821
"Pinus ponderosa","whole plant height","11.2776","m",NA,33.653699,-105.308987,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24206573
"Pinus ponderosa","whole plant height","15.24","m",NA,46.656475,-121.218329,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24229142
"Pinus ponderosa","whole plant height","14.0208","m",NA,33.655609,-110.019216,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24242120
"Pinus ponderosa","whole plant height","14.3256","m",NA,34.342035,-110.50599,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24242248
"Pinus ponderosa","whole plant height","30.48","m",NA,38.585611,-120.490682,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24243788
"Pinus ponderosa","whole plant height","10.0584","m",NA,37.171667,-107.240529,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24244720
"Pinus ponderosa","whole plant height","12.192","m",NA,47.741551,-120.266247,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24297792
"Pinus ponderosa","whole plant height","10.0584","m",NA,46.034059,-121.104443,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24298622
"Pinus ponderosa","whole plant height","15","m",NA,37.3166008648985,-107.336812631985,NA,NA,NA,NA,NA,"Pinus ponderosa P.& C. Lawson","Pinaceae Pinus ponderosa P. & C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","P. Lawson & C. Lawson","Pinus ponderosa P. Lawson & C. Lawson","Pinus ponderosa","public",24301422
"Pinus ponderosa","whole plant height","23.7744","m",NA,40.787978,-121.059208,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24313416
"Pinus ponderosa","whole plant height","9.4488","m",NA,45.765736,-107.252625,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24408109
"Pinus ponderosa","whole plant height","9.144","m",NA,43.780935,-119.530294,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24418205
"Pinus ponderosa","whole plant height","33.2232","m",NA,42.600614,-122.164654,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24418895
"Pinus ponderosa","whole plant height","34.7472","m",NA,39.249488,-109.604315,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24431701
"Pinus ponderosa","whole plant height","16.764","m",NA,39.073963,-105.464046,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24453214
"Pinus ponderosa","whole plant height","10.9728","m",NA,46.126927,-107.062563,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24476153
"Pinus ponderosa","whole plant height","7.62","m",NA,47.840208,-109.396014,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24476956
"Pinus ponderosa","whole plant height","10.9728","m",NA,33.121454,-105.749812,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24484155
"Pinus ponderosa","whole plant height","15.24","m",NA,35.860476,-109.241931,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24519199
"Pinus ponderosa","whole plant height","38.1","m",NA,41.738455,-122.744689,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24520845
"Pinus ponderosa","whole plant height","7.62","m",NA,47.814486,-115.542359,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24545269
"Pinus ponderosa","whole plant height","12.4968","m",NA,36.462277,-106.117733,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24553066
"Pinus ponderosa","whole plant height","7.62","m",NA,42.590669,-121.089992,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24556682
"Pinus ponderosa","whole plant height","14.6304","m",NA,40.484784,-123.161977,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24589324
"Pinus ponderosa","whole plant height","8.2296","m",NA,37.910491,-106.404814,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24591980
"Pinus ponderosa","whole plant height","35.052","m",NA,44.596537,-117.846995,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24626324
"Pinus ponderosa","whole plant height","28.3464","m",NA,48.504728,-118.624867,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24645072
"Pinus ponderosa","whole plant height","9.4488","m",NA,33.98,-109.66,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24726345
"Pinus ponderosa","whole plant height","42.3672","m",NA,38.02741,-120.190549,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24727991
"Pinus ponderosa","whole plant height","18.288","m",NA,45.145459,-116.832675,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24763381
"Pinus ponderosa","whole plant height","5.4864","m",NA,44.404946,-120.555375,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24763696
"Pinus ponderosa","whole plant height","8.5344","m",NA,43.865109,-119.212945,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24764074
"Pinus ponderosa","whole plant height","16.764","m",NA,44.118663,-118.621713,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24764524
"Pinus ponderosa","whole plant height","14.9352","m",NA,40.002944,-123.386038,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24797476
"Pinus ponderosa","whole plant height","31.6992","m",NA,40.755308,-122.416054,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24797944
"Pinus ponderosa","whole plant height","19.812","m",NA,45.777023,-115.970355,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24812291
"Pinus ponderosa","whole plant height","3.6576","m",NA,47.55261,-107.704081,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24821557
"Pinus ponderosa","whole plant height","8.5344","m",NA,45.674937,-106.679697,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24822076
"Pinus ponderosa","whole plant height","11.8872","m",NA,42.312935,-120.740247,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24832826
"Pinus ponderosa","whole plant height","4.2672","m",NA,45.270922,-118.573405,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24901835
"Pinus ponderosa","whole plant height","26.8224","m",NA,43.283863,-121.549659,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24902056
"Pinus ponderosa","whole plant height","16.764","m",NA,46.732757,-120.949685,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24920217
"Pinus ponderosa","whole plant height","8.5344","m",NA,45.72674,-106.226552,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24960003
"Pinus ponderosa","whole plant height","7.0104","m",NA,46.075883,-108.673195,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24960738
"Pinus ponderosa","whole plant height","2.1336","m",NA,35.813926,-106.539144,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24967741
"Pinus ponderosa","whole plant height","5.4864","m",NA,36.858766,-105.045428,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",24967823
"Pinus ponderosa","whole plant height","20","m",NA,37.9000802732772,-109.788617626435,NA,NA,NA,NA,NA,"Pinus ponderosa P.& C. Lawson","Pinaceae Pinus ponderosa P. & C. Lawson","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","P. Lawson & C. Lawson","Pinus ponderosa P. Lawson & C. Lawson","Pinus ponderosa","public",25103427
"Pinus ponderosa","whole plant height","9.144","m",NA,43.039847,-121.958182,NA,NA,NA,"Greg Reams",NA,"Pinus ponderosa C. Lawson","Pinaceae Pinus ponderosa C. Lawson","Pinaceae","Pinus ponderosa","Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","Lawson & C. Lawson","Pinus ponderosa Lawson & C. Lawson","Pinus ponderosa","public",25108535
